[2025-11-16 14:51:30,441] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,636] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:30,988] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,112] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,148] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,187] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
[2025-11-16 14:51:31,244] INFO app: Logging initialized
